customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-08776,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,117.63,239.61,Yes
CUST-08777,Female,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,104.81,1776.86,No
CUST-08778,Female,1,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,98.09,2654.31,No
CUST-08779,Male,0,Yes,No,27,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),35.9,966.59,No
CUST-08780,Female,0,Yes,No,4,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Electronic check,26.91,106.11,No
CUST-08781,Female,0,No,Yes,13,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Electronic check,18.07,236.09,No
CUST-08782,Male,1,Yes,No,20,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,34.0,674.35,No
CUST-08783,Male,0,Yes,Yes,39,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,80.24,3133.86,No
CUST-08784,Female,0,No,No,30,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),69.94,2099.44,No
CUST-08785,Male,0,No,No,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,67.22,2825.07,No
CUST-08786,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.53,1140.97,Yes
CUST-08787,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.74,600.92,Yes
CUST-08788,Female,0,No,Yes,4,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),62.04,253.16,No
CUST-08789,Male,0,Yes,No,10,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.76,720.04,Yes
CUST-08790,Male,0,Yes,No,23,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,27.74,639.57,No
CUST-08791,Female,0,No,Yes,14,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Bank transfer (automatic),27.53,390.63,No
CUST-08792,Male,1,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),107.24,1282.66,No
CUST-08793,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),86.21,1382.77,No
CUST-08794,Male,0,Yes,Yes,33,Yes,Yes,No,No ,No ,No ,No ,No ,No ,One year,Yes,Mailed check,38.99,1280.22,No
CUST-08795,Male,0,Yes,Yes,32,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,50.16,1605.21,No
CUST-08796,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,120.0,1574.27,No
CUST-08797,Male,0,No,No,66,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,84.8,5593.45,No
CUST-08798,Male,0,No,No,11,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),61.6,678.65,Yes
CUST-08799,Female,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),99.6,2493.61,No
CUST-08800,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.27,360.79,Yes
CUST-08801,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.11,1047.1,No
CUST-08802,Female,0,Yes,Yes,7,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,114.23,800.61,Yes
CUST-08803,Female,0,No,No,71,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,43.88,3123.08,No
CUST-08804,Female,0,No,No,58,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.85,4524.87,No
CUST-08805,Female,0,Yes,Yes,8,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Credit card (automatic),31.6,254.54,Yes
CUST-08806,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),88.44,5042.41,No
CUST-08807,Female,0,No,Yes,8,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Bank transfer (automatic),31.76,251.58,Yes
CUST-08808,Male,0,Yes,No,19,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,94.07,1789.52,Yes
CUST-08809,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),120.0,356.65,No
CUST-08810,Male,1,No,Yes,42,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,55.03,2307.02,No
CUST-08811,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,87.69,1139.8,No
CUST-08812,Female,0,No,No,25,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),80.68,2010.75,No
CUST-08813,Female,0,Yes,No,4,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,38.8,162.97,No
CUST-08814,Female,0,Yes,Yes,37,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,Yes,Bank transfer (automatic),24.26,897.97,No
CUST-08815,Male,0,No,No,10,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,113.24,1125.07,Yes
CUST-08816,Male,1,Yes,No,22,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.31,1970.35,Yes
CUST-08817,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),120.0,2520.46,No
CUST-08818,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.17,2191.39,Yes
CUST-08819,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.75,235.11,No
CUST-08820,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.74,1050.35,No
CUST-08821,Male,1,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.86,1762.05,No
CUST-08822,Male,1,Yes,No,8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.19,388.74,Yes
CUST-08823,Female,0,Yes,No,9,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Electronic check,31.67,276.05,No
CUST-08824,Male,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.0,602.99,Yes
CUST-08825,Female,0,No,No,24,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,27.47,662.7,No
CUST-08826,Female,0,No,No,13,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.6,1060.53,Yes
CUST-08827,Male,0,No,No,30,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,95.13,2854.97,No
CUST-08828,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,116.39,6397.2,No
CUST-08829,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,110.49,778.19,No
CUST-08830,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),111.26,327.6,Yes
CUST-08831,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,111.69,8036.8,No
CUST-08832,Female,0,Yes,No,13,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.06,792.53,No
CUST-08833,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.28,1964.21,No
CUST-08834,Female,1,Yes,Yes,10,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Bank transfer (automatic),25.85,252.25,Yes
CUST-08835,Female,0,No,Yes,44,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),95.4,4198.21,No
CUST-08836,Male,0,Yes,No,19,No,No phone service,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,18.89,361.2,No
CUST-08837,Male,0,Yes,Yes,9,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,89.05,800.07,No
CUST-08838,Male,0,No,Yes,24,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,39.59,951.4,No
CUST-08839,Female,0,No,Yes,16,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,24.13,387.38,No
CUST-08840,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.45,2153.15,Yes
CUST-08841,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),114.7,8259.58,Yes
CUST-08842,Male,0,No,No,15,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,76.63,1156.36,No
CUST-08843,Female,0,No,Yes,36,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,42.6,1534.65,No
CUST-08844,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),65.76,1710.4,No
CUST-08845,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.59,555.24,No
CUST-08846,Female,0,No,No,2,No,No phone service,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,23.09,41.66,No
CUST-08847,Male,0,Yes,No,8,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),105.64,844.58,Yes
CUST-08848,Male,0,Yes,No,37,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,63.22,2332.79,No
CUST-08849,Male,1,Yes,Yes,6,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,81.88,490.91,Yes
CUST-08850,Female,0,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.71,1570.08,Yes
CUST-08851,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.73,1108.94,No
CUST-08852,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.12,996.53,No
CUST-08853,Female,0,Yes,Yes,24,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Credit card (automatic),29.46,708.34,No
CUST-08854,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.76,1604.27,No
CUST-08855,Female,0,Yes,No,69,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Credit card (automatic),23.17,1596.33,No
CUST-08856,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,37.31,2614.66,No
CUST-08857,Male,1,Yes,No,37,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,No,Mailed check,29.56,1089.39,No
CUST-08858,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,105.98,1795.74,No
CUST-08859,Male,0,No,Yes,8,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,24.49,202.88,Yes
CUST-08860,Male,1,No,No,3,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,34.25,93.75,Yes
CUST-08861,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,115.05,1619.57,No
CUST-08862,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,120.0,7086.5,No
CUST-08863,Female,0,No,Yes,33,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),42.81,1415.68,No
CUST-08864,Female,0,No,No,24,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,76.59,1838.86,Yes
CUST-08865,Female,0,No,No,29,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,38.74,1120.35,No
CUST-08866,Female,0,No,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),103.05,1233.23,Yes
CUST-08867,Male,0,No,Yes,39,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),53.73,2098.82,No
CUST-08868,Male,0,Yes,No,24,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,44.44,1071.08,No
CUST-08869,Female,0,Yes,No,43,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,No,Mailed check,26.12,1125.78,No
CUST-08870,Female,1,No,No,42,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Credit card (automatic),28.99,1215.63,No
CUST-08871,Male,0,No,Yes,5,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,22.89,114.37,No
CUST-08872,Female,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),87.54,1490.16,No
CUST-08873,Female,1,No,Yes,2,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Bank transfer (automatic),34.63,75.25,No
CUST-08874,Female,1,Yes,Yes,49,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),67.15,3300.97,No
CUST-08875,Male,0,Yes,No,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,68.46,888.65,Yes
CUST-08876,Male,0,No,No,33,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),55.49,1839.12,No
CUST-08877,Male,0,No,No,35,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,91.86,3209.48,No
CUST-08878,Male,0,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,52.79,479.37,No
CUST-08879,Male,0,No,Yes,3,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Mailed check,33.8,100.13,No
CUST-08880,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,111.1,5333.83,No
CUST-08881,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.87,1848.32,No
CUST-08882,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.38,796.54,Yes
CUST-08883,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),95.78,666.55,No
CUST-08884,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,120.0,1560.44,No
CUST-08885,Male,0,No,No,21,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,31.09,656.54,Yes
CUST-08886,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.7,262.88,Yes
CUST-08887,Female,1,No,No,9,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.93,704.38,No
CUST-08888,Female,1,Yes,No,19,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,43.55,827.84,No
CUST-08889,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),89.62,2513.57,No
CUST-08890,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.66,1662.95,No
CUST-08891,Female,1,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),117.45,583.17,Yes
CUST-08892,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),120.0,6118.18,No
CUST-08893,Female,1,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),93.02,6692.2,No
CUST-08894,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.24,59.78,Yes
CUST-08895,Male,0,No,No,25,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Mailed check,38.55,969.12,No
CUST-08896,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,90.9,1631.83,Yes
CUST-08897,Male,0,No,Yes,49,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),53.1,2601.75,No
CUST-08898,Female,0,No,No,6,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.91,427.89,Yes
CUST-08899,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.05,71.07,Yes
CUST-08900,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,117.91,5417.55,No
CUST-08901,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),99.61,3181.43,No
CUST-08902,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,118.37,2605.41,No
CUST-08903,Female,0,Yes,No,46,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,79.25,3647.31,Yes
CUST-08904,Female,0,No,Yes,17,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,66.17,1120.89,Yes
CUST-08905,Female,0,No,Yes,11,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),34.79,392.97,Yes
CUST-08906,Female,1,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.29,721.31,Yes
CUST-08907,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),109.65,1752.25,No
CUST-08908,Female,0,No,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,69.12,2492.74,No
CUST-08909,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),36.39,772.08,No
CUST-08910,Female,0,No,No,19,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,50.68,965.31,No
CUST-08911,Male,0,No,Yes,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,87.87,1139.0,Yes
CUST-08912,Male,0,No,No,14,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.97,692.59,Yes
CUST-08913,Female,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),119.21,1550.67,No
CUST-08914,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,41.88,414.66,No
CUST-08915,Female,1,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,90.88,2812.79,No
CUST-08916,Female,0,No,No,60,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,52.28,3147.45,No
CUST-08917,Male,0,Yes,No,13,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.93,539.4,No
CUST-08918,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.36,1686.62,No
CUST-08919,Female,0,Yes,No,44,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,Yes,Bank transfer (automatic),19.56,856.68,No
CUST-08920,Female,1,No,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,1918.01,No
CUST-08921,Female,0,Yes,Yes,43,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,41.87,1795.67,No
CUST-08922,Male,0,No,No,10,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,27.25,268.39,Yes
CUST-08923,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),115.65,2312.93,No
CUST-08924,Male,1,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,97.21,876.56,No
CUST-08925,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),92.27,6637.95,No
CUST-08926,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,109.22,1974.01,No
CUST-08927,Male,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,100.75,1111.34,No
CUST-08928,Female,0,No,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,83.14,1911.02,No
CUST-08929,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,108.66,5542.24,No
CUST-08930,Male,0,Yes,Yes,60,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,62.84,3778.66,No
CUST-08931,Female,1,No,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.55,1698.35,No
CUST-08932,Male,0,No,No,18,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,64.5,1163.91,No
CUST-08933,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.24,1468.47,No
CUST-08934,Male,0,No,Yes,5,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Electronic check,22.28,113.91,Yes
CUST-08935,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),119.03,2614.55,Yes
CUST-08936,Female,0,No,Yes,17,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Credit card (automatic),18.73,319.24,No
CUST-08937,Female,1,No,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),88.66,1769.4,No
CUST-08938,Female,0,Yes,No,41,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,88.93,3654.24,No
CUST-08939,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,105.55,3166.83,No
CUST-08940,Male,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),98.36,98.36,No
CUST-08941,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),113.88,3758.15,No
CUST-08942,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,33.89,2439.19,No
CUST-08943,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,110.34,897.95,Yes
CUST-08944,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),34.33,139.17,Yes
CUST-08945,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),110.08,3191.61,No
CUST-08946,Female,0,Yes,No,27,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),60.5,1630.21,No
CUST-08947,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),106.9,7483.34,No
CUST-08948,Male,0,No,Yes,37,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,120.0,4448.14,No
CUST-08949,Female,1,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),111.45,4782.85,No
CUST-08950,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.98,387.16,No
CUST-08951,Male,1,Yes,Yes,59,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,No,Bank transfer (automatic),19.88,1177.75,No
CUST-08952,Female,0,Yes,No,12,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Bank transfer (automatic),21.84,254.4,No
CUST-08953,Male,1,Yes,No,20,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),83.21,1659.07,Yes
CUST-08954,Female,0,No,No,17,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Credit card (automatic),28.95,491.18,No
CUST-08955,Female,1,No,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,98.99,3755.41,No
CUST-08956,Male,0,Yes,No,23,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.27,1595.52,No
CUST-08957,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),83.86,242.61,Yes
